pt_code,brand,model,page,table_id,current_family,current_family_key,audit_issue_type,final_verdict,correct_family,correct_family_key,primary_context_action,alternate_contexts_to_keep,confidence,layout_evidence,reason,safe_to_apply
50132676,DAIKIN,OPTIONAL,472,PDF_P0472_3C9936C5C1,PAVIMENTO DA INCASSO FNA-A (9),DAIKIN_PAVIMENTO_DA_INCASSO_FNA_A_9,CONFLICTING_CONTEXTS,MULTIPLE_VALID_CONTEXTS,PAVIMENTO DA INCASSO FNA-A (9),DAIKIN_PAVIMENTO_DA_INCASSO_FNA_A_9,keep_primary_keep_valid_alternates,"[{""family"":""CANALIZZATA DC FBA-A (9)"",""family_key"":""DAIKIN_CANALIZZATA_DC_FBA_A_9"",""page"":473,""table_id"":""PDF_P0473_270CCADE18"",""table_title"":""canalizzata DC FBA-A (9)"",""evidence"":""PT bbox=[96.363, 373.773, 130.524, 384.257] pagina=473; modello 'OPTIONAL' bbox=[40.56, 374.795, 73.469, 382.759]; titolo 'canalizzata DC FBA-A (9)' bbox=[93.6, 302.312, 166.932, 311.148]; gap verticale=67.9, orizzontale=16.8""},{""family"":""CANALIZZATA ULTRA PIATTA FDXM-F9"",""family_key"":""DAIKIN_CANALIZZATA_ULTRA_PIATTA_FDXM_F9"",""page"":473,""table_id"":""PDF_P0473_CA481DB6FB"",""table_title"":""canalizzata ULTRA PIATTA FDXM-F9"",""evidence"":""PT bbox=[96.363, 373.773, 130.524, 384.257] pagina=473; modello 'OPTIONAL' bbox=[40.56, 374.795, 73.469, 382.759]; titolo 'canalizzata ULTRA PIATTA FDXM-F9' bbox=[93.6, 68.313, 196.428, 77.148]; gap verticale=301.9, orizzontale=31.6""},{""family"":""CANALIZZATA ULTRA PIATTA"",""family_key"":""DAIKIN_CANALIZZATA_ULTRA_PIATTA"",""page"":476,""table_id"":""PDF_P0476_D492974843"",""table_title"":""canalizzata ULTRA PIATTA"",""evidence"":""PT bbox=[96.363, 499.773, 130.524, 510.257] pagina=476; modello 'OPTIONAL' bbox=[40.56, 500.795, 73.469, 508.759]; titolo 'canalizzata ULTRA PIATTA' bbox=[93.6, 356.312, 171.473, 365.148]; gap verticale=139.9, orizzontale=19.1""},{""family"":""CASSETTA A 4 VIE FFA-A (9) 60X60"",""family_key"":""DAIKIN_CASSETTA_A_4_VIE_FFA_A_9_60X60"",""page"":477,""table_id"":""PDF_P0477_5FE7C570D4"",""table_title"":""CASSETTA A 4 VIE FFA-A (9) 60x60"",""evidence"":""PT bbox=[96.363, 238.773, 130.524, 249.257] pagina=477; modello 'OPTIONAL' bbox=[40.56, 239.795, 73.469, 247.759]; titolo 'CASSETTA A 4 VIE FFA-A (9) 60x60' bbox=[93.6, 68.313, 186.596, 77.148]; gap verticale=166.9, orizzontale=26.7""},{""family"":""CANALIZZATA ULTRA PIATTA"",""family_key"":""DAIKIN_CANALIZZATA_ULTRA_PIATTA"",""page"":478,""table_id"":""PDF_P0478_D488CA36E5"",""table_title"":""canalizzata ULTRA PIATTA"",""evidence"":""PT bbox=[96.366, 598.774, 130.526, 609.258] pagina=478; modello 'OPTIONAL' bbox=[40.563, 599.796, 73.472, 607.76]; titolo 'canalizzata ULTRA PIATTA' bbox=[93.6, 473.312, 171.473, 482.148]; gap verticale=121.9, orizzontale=19.1""},{""family"":""CASSETTA A 4 VIE FFA-A (9) 60X60"",""family_key"":""DAIKIN_CASSETTA_A_4_VIE_FFA_A_9_60X60"",""page"":479,""table_id"":""PDF_P0479_E80BCAA4FD"",""table_title"":""CASSETTA A 4 VIE FFA-A (9) 60x60"",""evidence"":""PT bbox=[96.363, 220.773, 130.524, 231.257] pagina=479; modello 'OPTIONAL' bbox=[40.56, 221.795, 73.469, 229.759]; titolo 'CASSETTA A 4 VIE FFA-A (9) 60x60' bbox=[93.6, 68.313, 186.596, 77.148]; gap verticale=148.9, orizzontale=26.7""},{""family"":""CANALIZZATA DC FBA-A (9)"",""family_key"":""DAIKIN_CANALIZZATA_DC_FBA_A_9"",""page"":480,""table_id"":""PDF_P0480_2C18BA2BD8"",""table_title"":""canalizzata DC FBA-A (9)"",""evidence"":""PT bbox=[382.683, 310.773, 416.844, 321.257] pagina=480; modello 'OPTIONAL' bbox=[326.88, 311.795, 359.789, 319.759]; titolo 'canalizzata DC FBA-A (9)' bbox=[379.92, 68.313, 453.252, 77.148]; gap verticale=238.9, orizzontale=16.8""},{""family"":""PENSILE A SOFFITTO FHA-A"",""family_key"":""DAIKIN_PENSILE_A_SOFFITTO_FHA_A"",""page"":482,""table_id"":""PDF_P0482_B694410B19"",""table_title"":""PENSILE A SOFFITTO FHA-A"",""evidence"":""PT bbox=[382.683, 346.773, 416.844, 357.257] pagina=482; modello 'OPTIONAL' bbox=[326.88, 347.795, 359.789, 355.759]; titolo 'PENSILE A SOFFITTO FHA-A' bbox=[379.932, 68.313, 451.943, 77.148]; gap verticale=274.9, orizzontale=16.2""},{""family"":""CANALIZZATA DC FBA-A (9)"",""family_key"":""DAIKIN_CANALIZZATA_DC_FBA_A_9"",""page"":483,""table_id"":""PDF_P0483_5AA041E4CE"",""table_title"":""canalizzata DC FBA-A (9)"",""evidence"":""PT bbox=[96.363, 337.773, 130.524, 348.257] pagina=483; modello 'OPTIONAL' bbox=[40.56, 338.795, 73.469, 346.759]; titolo 'canalizzata DC FBA-A (9)' bbox=[93.6, 68.313, 166.932, 77.148]; gap verticale=265.9, orizzontale=16.8""},{""family"":""CASSETTE PENSILI A SOFFITTO FUA-A"",""family_key"":""DAIKIN_CASSETTE_PENSILI_A_SOFFITTO_FUA_A"",""page"":484,""table_id"":""PDF_P0484_379A606040"",""table_title"":""CASSETTE PENSILI A SOFFITTO FUA-A"",""evidence"":""PT bbox=[382.683, 301.773, 416.844, 312.257] pagina=484; modello 'OPTIONAL' bbox=[326.88, 302.795, 359.789, 310.759]; titolo 'CASSETTE PENSILI A SOFFITTO FUA-A' bbox=[379.915, 68.313, 479.428, 77.148]; gap verticale=229.9, orizzontale=29.9""},{""family"":""UNITA' A COLONNA FVA-A"",""family_key"":""DAIKIN_UNITA_A_COLONNA_FVA_A"",""page"":485,""table_id"":""PDF_P0485_28F9526254"",""table_title"":""UNITA' A COLONNA FVA-A"",""evidence"":""PT bbox=[96.363, 355.773, 130.524, 366.257] pagina=485; modello 'OPTIONAL' bbox=[40.56, 356.795, 73.469, 364.759]; titolo 'UNITA' A COLONNA FVA-A' bbox=[93.6, 68.313, 161.956, 77.148]; gap verticale=283.9, orizzontale=14.3""},{""family"":""PARETE FAA-B"",""family_key"":""DAIKIN_PARETE_FAA_B"",""page"":486,""table_id"":""PDF_P0486_844E6EB687"",""table_title"":""PARETE FAA-B"",""evidence"":""PT bbox=[96.363, 562.773, 130.524, 573.257] pagina=486; modello 'OPTIONAL' bbox=[40.56, 563.795, 73.469, 571.759]; titolo 'PARETE FAA-B' bbox=[93.6, 374.312, 132.971, 383.148]; gap verticale=184.9, orizzontale=0.2""},{""family"":""CANALIZZATA FDA-A"",""family_key"":""DAIKIN_CANALIZZATA_FDA_A"",""page"":487,""table_id"":""PDF_P0487_B6A18BDC92"",""table_title"":""canalizzata FDA-A"",""evidence"":""PT bbox=[96.366, 499.774, 130.526, 510.258] pagina=487; modello 'OPTIONAL' bbox=[40.563, 500.796, 73.472, 508.76]; titolo 'canalizzata FDA-A' bbox=[93.6, 356.312, 148.699, 365.148]; gap verticale=139.9, orizzontale=7.7""},{""family"":""CASSETTA PENSILE A SOFFITTO FUA-A"",""family_key"":""DAIKIN_CASSETTA_PENSILE_A_SOFFITTO_FUA_A"",""page"":488,""table_id"":""PDF_P0488_6904B6B417"",""table_title"":""CASSETTA PENSILE A SOFFITTO FUA-A"",""evidence"":""PT bbox=[382.683, 301.773, 416.844, 312.257] pagina=488; modello 'OPTIONAL' bbox=[326.88, 302.795, 359.789, 310.759]; titolo 'CASSETTA PENSILE A SOFFITTO FUA-A' bbox=[379.915, 68.313, 481.524, 77.148]; gap verticale=229.9, orizzontale=31.0""}]",0.99,"PT bbox=[382.683, 526.773, 416.844, 537.257] pagina=472; modello 'OPTIONAL' bbox=[326.88, 527.795, 359.789, 535.759]; titolo 'PAVIMENTO DA INCASSO FNA-A (9)' bbox=[379.92, 446.312, 473.546, 455.148]; gap verticale=76.9, orizzontale=27.0",Il layout localizza il prodotto sia nel contesto primario sia in contesti alternativi distinti.,False
50132690,DAIKIN,OPTIONAL,474,PDF_P0474_88C75EBCDD,CASSETTA DA INCASSO ROUND FLOW FCAG-B 90X90,DAIKIN_CASSETTA_DA_INCASSO_ROUND_FLOW_FCAG_B_90X90,CONFLICTING_CONTEXTS,MULTIPLE_VALID_CONTEXTS,CASSETTA DA INCASSO ROUND FLOW FCAG-B 90X90,DAIKIN_CASSETTA_DA_INCASSO_ROUND_FLOW_FCAG_B_90X90,keep_primary_keep_valid_alternates,"[{""family"":""CASSETTA ROUND FLOW FCAG-B 90X90"",""family_key"":""DAIKIN_CASSETTA_ROUND_FLOW_FCAG_B_90X90"",""page"":477,""table_id"":""PDF_P0477_38A9E71F5B"",""table_title"":""CASSETTA ROUND FLOW FCAG-B 90x90"",""evidence"":""PT bbox=[382.683, 220.773, 416.844, 231.257] pagina=477; modello 'OPTIONAL' bbox=[326.88, 221.795, 359.789, 229.759]; titolo 'CASSETTA ROUND FLOW FCAG-B 90x90' bbox=[379.906, 68.313, 485.801, 77.148]; gap verticale=148.9, orizzontale=33.1""},{""family"":""CASSETTA DA INCASSO ROUND FLOW FCAG-B 90X90"",""family_key"":""DAIKIN_CASSETTA_DA_INCASSO_ROUND_FLOW_FCAG_B_90X90"",""page"":479,""table_id"":""PDF_P0479_D517980039"",""table_title"":""CASSETTA DA INCASSO ROUND FLOW FCAG-B 90x90"",""evidence"":""PT bbox=[382.683, 220.773, 416.844, 231.257] pagina=479; modello 'OPTIONAL' bbox=[326.88, 221.795, 359.789, 229.759]; titolo 'CASSETTA DA INCASSO ROUND FLOW FCAG-B 90x90' bbox=[379.906, 68.313, 520.588, 77.148]; gap verticale=148.9, orizzontale=50.5""},{""family"":""CASSETTA DA INCASSO ROUND FLOW FCAG-B 90X90"",""family_key"":""DAIKIN_CASSETTA_DA_INCASSO_ROUND_FLOW_FCAG_B_90X90"",""page"":481,""table_id"":""PDF_P0481_F8FD9D34C3"",""table_title"":""CASSETTA DA INCASSO ROUND FLOW FCAG-B 90X90"",""evidence"":""PT bbox=[96.363, 328.773, 130.524, 339.257] pagina=481; modello 'OPTIONAL' bbox=[40.56, 329.795, 73.469, 337.759]; titolo 'CASSETTA DA INCASSO ROUND FLOW FCAG-B 90X90' bbox=[93.6, 68.313, 234.282, 77.148]; gap verticale=256.9, orizzontale=50.5""},{""family"":""CASSETTA DA INCASSO ROUND FLOW FCAG-B 90X90"",""family_key"":""DAIKIN_CASSETTA_DA_INCASSO_ROUND_FLOW_FCAG_B_90X90"",""page"":484,""table_id"":""PDF_P0484_AA718837D5"",""table_title"":""CASSETTA DA INCASSO ROUND FLOW FCAG-B 90x90"",""evidence"":""PT bbox=[96.363, 346.773, 130.524, 357.257] pagina=484; modello 'OPTIONAL' bbox=[40.56, 347.795, 73.469, 355.759]; titolo 'CASSETTA DA INCASSO ROUND FLOW FCAG-B 90x90' bbox=[93.6, 68.313, 234.282, 77.148]; gap verticale=274.9, orizzontale=50.5""},{""family"":""CANALIZZATA FDA-A"",""family_key"":""DAIKIN_CANALIZZATA_FDA_A"",""page"":486,""table_id"":""PDF_P0486_7C84168771"",""table_title"":""canalizzata FDA-A"",""evidence"":""PT bbox=[96.363, 211.773, 130.524, 222.257] pagina=486; modello 'OPTIONAL' bbox=[40.56, 212.795, 73.469, 220.759]; titolo 'canalizzata FDA-A' bbox=[93.6, 68.313, 148.699, 77.148]; gap verticale=139.9, orizzontale=7.7""},{""family"":""CASSETTA DA INCASSO ROUND FLOW FCAG-B 90X90"",""family_key"":""DAIKIN_CASSETTA_DA_INCASSO_ROUND_FLOW_FCAG_B_90X90"",""page"":487,""table_id"":""PDF_P0487_DFA38B58F6"",""table_title"":""CASSETTA DA INCASSO ROUND FLOW FCAG-B 90x90"",""evidence"":""PT bbox=[382.683, 328.773, 416.844, 339.257] pagina=487; modello 'OPTIONAL' bbox=[326.88, 329.795, 359.789, 337.759]; titolo 'CASSETTA DA INCASSO ROUND FLOW FCAG-B 90x90' bbox=[379.949, 68.313, 520.631, 77.148]; gap verticale=256.9, orizzontale=50.5""}]",0.99,"PT bbox=[96.363, 148.773, 130.524, 159.257] pagina=474; modello 'OPTIONAL' bbox=[40.56, 149.795, 73.469, 157.759]; titolo 'CASSETTA DA INCASSO ROUND FLOW FCAG-B 90x90' bbox=[93.6, 68.313, 234.282, 77.148]; gap verticale=76.9, orizzontale=50.5",Il layout localizza il prodotto sia nel contesto primario sia in contesti alternativi distinti.,False
50132720,AERMEC,450,340,PDF_P0340_3A9A31EC8D,FCZ ACT *,AERMEC_FCZ_ACT,CONFLICTING_CONTEXTS,CORRECT,FCZ ACT *,AERMEC_FCZ_ACT,keep_primary,[],0.99,"PT bbox=[382.68, 679.893, 417.187, 690.376] pagina=340; modello '450' bbox=[421.8, 681.035, 477.711, 689.389]; titolo 'FCZ ACT *' bbox=[379.918, 617.432, 403.781, 626.268]; gap verticale=58.9, orizzontale=8.1","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50132744,DAIKIN,02,373,PDF_P0373_F0B25AAF03,FWF-BT VERSIONE 2 TUBI 600 X 600 *,DAIKIN_FWF_BT_VERSIONE_2_TUBI_600_X_600,CONFLICTING_CONTEXTS,AMBIGUOUS,FWF-BT VERSIONE 2 TUBI 600 X 600 *,DAIKIN_FWF_BT_VERSIONE_2_TUBI_600_X_600,no_change,[],0.55,"PT bbox=[99.36, 94.893, 133.867, 105.376] pagina=373; modello non localizzato sulla stessa riga; titolo 'FWF-BT versione 2 tubi 600 x 600 *' bbox=[96.6, 68.433, 196.47, 77.268]; gap verticale=22.9, orizzontale=29.9",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
50132751,AERMEC,650,340,PDF_P0340_3A9A31EC8D,FCZ ACT *,AERMEC_FCZ_ACT,CONFLICTING_CONTEXTS,CORRECT,FCZ ACT *,AERMEC_FCZ_ACT,keep_primary,[],0.99,"PT bbox=[382.68, 697.893, 417.187, 708.376] pagina=340; modello '650' bbox=[421.8, 699.035, 477.711, 707.389]; titolo 'FCZ ACT *' bbox=[379.918, 617.432, 403.781, 626.268]; gap verticale=76.9, orizzontale=8.1","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50132768,DAIKIN,03,373,PDF_P0373_F0B25AAF03,FWF-BT VERSIONE 2 TUBI 600 X 600 *,DAIKIN_FWF_BT_VERSIONE_2_TUBI_600_X_600,CONFLICTING_CONTEXTS,AMBIGUOUS,FWF-BT VERSIONE 2 TUBI 600 X 600 *,DAIKIN_FWF_BT_VERSIONE_2_TUBI_600_X_600,no_change,[],0.55,"PT bbox=[99.36, 103.893, 133.867, 114.376] pagina=373; modello non localizzato sulla stessa riga; titolo 'FWF-BT versione 2 tubi 600 x 600 *' bbox=[96.6, 68.433, 196.47, 77.268]; gap verticale=31.9, orizzontale=29.9",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
50132775,DAIKIN,04,373,PDF_P0373_F0B25AAF03,FWF-BT VERSIONE 2 TUBI 600 X 600 *,DAIKIN_FWF_BT_VERSIONE_2_TUBI_600_X_600,CONFLICTING_CONTEXTS,AMBIGUOUS,FWF-BT VERSIONE 2 TUBI 600 X 600 *,DAIKIN_FWF_BT_VERSIONE_2_TUBI_600_X_600,no_change,[],0.55,"PT bbox=[99.36, 112.893, 133.867, 123.376] pagina=373; modello non localizzato sulla stessa riga; titolo 'FWF-BT versione 2 tubi 600 x 600 *' bbox=[96.6, 68.433, 196.47, 77.268]; gap verticale=40.9, orizzontale=29.9",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
50132782,AERMEC,750,340,PDF_P0340_3A9A31EC8D,FCZ ACT *,AERMEC_FCZ_ACT,CONFLICTING_CONTEXTS,CORRECT,FCZ ACT *,AERMEC_FCZ_ACT,keep_primary,[],0.99,"PT bbox=[382.68, 706.893, 417.187, 717.376] pagina=340; modello '750' bbox=[421.8, 708.035, 477.718, 716.389]; titolo 'FCZ ACT *' bbox=[379.918, 617.432, 403.781, 626.268]; gap verticale=85.9, orizzontale=8.1","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50132799,DAIKIN,05,373,PDF_P0373_F0B25AAF03,FWF-BT VERSIONE 2 TUBI 600 X 600 *,DAIKIN_FWF_BT_VERSIONE_2_TUBI_600_X_600,CONFLICTING_CONTEXTS,AMBIGUOUS,FWF-BT VERSIONE 2 TUBI 600 X 600 *,DAIKIN_FWF_BT_VERSIONE_2_TUBI_600_X_600,no_change,[],0.55,"PT bbox=[99.36, 121.893, 133.867, 132.376] pagina=373; modello non localizzato sulla stessa riga; titolo 'FWF-BT versione 2 tubi 600 x 600 *' bbox=[96.6, 68.433, 196.47, 77.268]; gap verticale=49.9, orizzontale=29.9",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
50132812,AERMEC,850,340,PDF_P0340_3A9A31EC8D,FCZ ACT *,AERMEC_FCZ_ACT,CONFLICTING_CONTEXTS,CORRECT,FCZ ACT *,AERMEC_FCZ_ACT,keep_primary,[],0.99,"PT bbox=[382.68, 715.893, 417.187, 726.376] pagina=340; modello '850' bbox=[421.8, 717.035, 477.718, 725.389]; titolo 'FCZ ACT *' bbox=[379.918, 617.432, 403.781, 626.268]; gap verticale=94.9, orizzontale=8.1","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50132836,AERMEC,950,340,PDF_P0340_3A9A31EC8D,FCZ ACT *,AERMEC_FCZ_ACT,CONFLICTING_CONTEXTS,CORRECT,FCZ ACT *,AERMEC_FCZ_ACT,keep_primary,[],0.99,"PT bbox=[382.68, 724.893, 417.187, 735.376] pagina=340; modello '950' bbox=[421.8, 726.035, 477.718, 734.389]; titolo 'FCZ ACT *' bbox=[379.918, 617.432, 403.781, 626.268]; gap verticale=103.9, orizzontale=8.1","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50132867,AERMEC,550,342,PDF_P0342_4A3F119569,FCZ P *,AERMEC_FCZ_P,CONFLICTING_CONTEXTS,KEEP_PARENT,FCZ P *,AERMEC_FCZ_P,keep_parent,[],0.99,"PT bbox=[99.36, 274.892, 133.867, 285.376] pagina=342; modello '550' bbox=[138.48, 276.035, 199.436, 284.389]; titolo 'FCZ P *' bbox=[96.6, 203.433, 113.263, 212.268]; gap verticale=67.9, orizzontale=11.7",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50132874,DAIKIN,02,373,PDF_P0373_EDF1E60AC6,FWF-BF VERSIONE 4 TUBI 600 X 600 *,DAIKIN_FWF_BF_VERSIONE_4_TUBI_600_X_600,CONFLICTING_CONTEXTS,AMBIGUOUS,FWF-BF VERSIONE 4 TUBI 600 X 600 *,DAIKIN_FWF_BF_VERSIONE_4_TUBI_600_X_600,no_change,[],0.55,"PT bbox=[99.363, 166.894, 133.87, 177.378] pagina=373; modello non localizzato sulla stessa riga; titolo 'FWF-BF versione 4 tubi 600 x 600 *' bbox=[96.6, 140.433, 196.346, 149.268]; gap verticale=22.9, orizzontale=29.9",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
50132881,AERMEC,650,342,PDF_P0342_4A3F119569,FCZ P *,AERMEC_FCZ_P,CONFLICTING_CONTEXTS,KEEP_PARENT,FCZ P *,AERMEC_FCZ_P,keep_parent,[],0.99,"PT bbox=[99.36, 283.892, 133.867, 294.376] pagina=342; modello '650' bbox=[138.48, 285.035, 199.436, 293.389]; titolo 'FCZ P *' bbox=[96.6, 203.433, 113.263, 212.268]; gap verticale=76.9, orizzontale=11.7",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50132904,AERMEC,750,342,PDF_P0342_4A3F119569,FCZ P *,AERMEC_FCZ_P,CONFLICTING_CONTEXTS,KEEP_PARENT,FCZ P *,AERMEC_FCZ_P,keep_parent,[],0.99,"PT bbox=[99.36, 292.893, 133.867, 303.376] pagina=342; modello '750' bbox=[138.48, 294.035, 199.442, 302.389]; titolo 'FCZ P *' bbox=[96.6, 203.433, 113.263, 212.268]; gap verticale=85.9, orizzontale=11.7",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50132911,DAIKIN,03,373,PDF_P0373_EDF1E60AC6,FWF-BF VERSIONE 4 TUBI 600 X 600 *,DAIKIN_FWF_BF_VERSIONE_4_TUBI_600_X_600,CONFLICTING_CONTEXTS,AMBIGUOUS,FWF-BF VERSIONE 4 TUBI 600 X 600 *,DAIKIN_FWF_BF_VERSIONE_4_TUBI_600_X_600,no_change,[],0.55,"PT bbox=[99.36, 175.893, 133.867, 186.376] pagina=373; modello non localizzato sulla stessa riga; titolo 'FWF-BF versione 4 tubi 600 x 600 *' bbox=[96.6, 140.433, 196.346, 149.268]; gap verticale=31.9, orizzontale=29.9",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
50132928,AERMEC,850,342,PDF_P0342_4A3F119569,FCZ P *,AERMEC_FCZ_P,CONFLICTING_CONTEXTS,KEEP_PARENT,FCZ P *,AERMEC_FCZ_P,keep_parent,[],0.99,"PT bbox=[99.36, 301.893, 133.867, 312.376] pagina=342; modello '850' bbox=[138.48, 303.035, 199.442, 311.389]; titolo 'FCZ P *' bbox=[96.6, 203.433, 113.263, 212.268]; gap verticale=94.9, orizzontale=11.7",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50132935,DAIKIN,04,373,PDF_P0373_EDF1E60AC6,FWF-BF VERSIONE 4 TUBI 600 X 600 *,DAIKIN_FWF_BF_VERSIONE_4_TUBI_600_X_600,CONFLICTING_CONTEXTS,AMBIGUOUS,FWF-BF VERSIONE 4 TUBI 600 X 600 *,DAIKIN_FWF_BF_VERSIONE_4_TUBI_600_X_600,no_change,[],0.55,"PT bbox=[99.36, 184.893, 133.867, 195.376] pagina=373; modello non localizzato sulla stessa riga; titolo 'FWF-BF versione 4 tubi 600 x 600 *' bbox=[96.6, 140.433, 196.346, 149.268]; gap verticale=40.9, orizzontale=29.9",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
50132942,DAIKIN,05,373,PDF_P0373_EDF1E60AC6,FWF-BF VERSIONE 4 TUBI 600 X 600 *,DAIKIN_FWF_BF_VERSIONE_4_TUBI_600_X_600,CONFLICTING_CONTEXTS,AMBIGUOUS,FWF-BF VERSIONE 4 TUBI 600 X 600 *,DAIKIN_FWF_BF_VERSIONE_4_TUBI_600_X_600,no_change,[],0.55,"PT bbox=[99.358, 193.894, 133.865, 204.378] pagina=373; modello non localizzato sulla stessa riga; titolo 'FWF-BF versione 4 tubi 600 x 600 *' bbox=[96.6, 140.433, 196.346, 149.268]; gap verticale=49.9, orizzontale=29.9",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
50132980,AERMEC,950,342,PDF_P0342_4A3F119569,FCZ P *,AERMEC_FCZ_P,CONFLICTING_CONTEXTS,KEEP_PARENT,FCZ P *,AERMEC_FCZ_P,keep_parent,[],0.99,"PT bbox=[99.358, 310.894, 133.865, 321.378] pagina=342; modello '950' bbox=[138.48, 312.035, 199.442, 320.389]; titolo 'FCZ P *' bbox=[96.6, 203.433, 113.263, 212.268]; gap verticale=103.9, orizzontale=11.7",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50132997,AERMEC,250,342,PDF_P0342_38F27A88CA,FCZ PO MEDIA PREVALENZA *,AERMEC_FCZ_PO_MEDIA_PREVALENZA,CONFLICTING_CONTEXTS,CORRECT,FCZ PO MEDIA PREVALENZA *,AERMEC_FCZ_PO_MEDIA_PREVALENZA,keep_primary,[],0.99,"PT bbox=[99.363, 634.894, 133.87, 645.378] pagina=342; modello '250' bbox=[138.48, 636.035, 199.436, 644.389]; titolo 'FCZ PO media prevalenza *' bbox=[96.6, 590.432, 173.046, 599.268]; gap verticale=40.9, orizzontale=18.2","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50133000,AERMEC,450,342,PDF_P0342_38F27A88CA,FCZ PO MEDIA PREVALENZA *,AERMEC_FCZ_PO_MEDIA_PREVALENZA,CONFLICTING_CONTEXTS,CORRECT,FCZ PO MEDIA PREVALENZA *,AERMEC_FCZ_PO_MEDIA_PREVALENZA,keep_primary,[],0.99,"PT bbox=[99.358, 652.894, 133.865, 663.378] pagina=342; modello '450' bbox=[138.48, 654.035, 199.436, 662.389]; titolo 'FCZ PO media prevalenza *' bbox=[96.6, 590.432, 173.046, 599.268]; gap verticale=58.9, orizzontale=18.2","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50133017,AERMEC,650,342,PDF_P0342_38F27A88CA,FCZ PO MEDIA PREVALENZA *,AERMEC_FCZ_PO_MEDIA_PREVALENZA,CONFLICTING_CONTEXTS,CORRECT,FCZ PO MEDIA PREVALENZA *,AERMEC_FCZ_PO_MEDIA_PREVALENZA,keep_primary,[],0.99,"PT bbox=[99.36, 670.893, 133.867, 681.376] pagina=342; modello '650' bbox=[138.48, 672.035, 199.436, 680.389]; titolo 'FCZ PO media prevalenza *' bbox=[96.6, 590.432, 173.046, 599.268]; gap verticale=76.9, orizzontale=18.2","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50133031,AERMEC,750,342,PDF_P0342_38F27A88CA,FCZ PO MEDIA PREVALENZA *,AERMEC_FCZ_PO_MEDIA_PREVALENZA,CONFLICTING_CONTEXTS,CORRECT,FCZ PO MEDIA PREVALENZA *,AERMEC_FCZ_PO_MEDIA_PREVALENZA,keep_primary,[],0.99,"PT bbox=[99.36, 679.893, 133.867, 690.376] pagina=342; modello '750' bbox=[138.48, 681.035, 199.442, 689.389]; titolo 'FCZ PO media prevalenza *' bbox=[96.6, 590.432, 173.046, 599.268]; gap verticale=85.9, orizzontale=18.2","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50133062,AERMEC,500,343,PDF_P0343_A973757E19,FCZI ACT INVERTER *,AERMEC_FCZI_ACT_INVERTER,CONFLICTING_CONTEXTS,CORRECT,FCZI ACT INVERTER *,AERMEC_FCZI_ACT_INVERTER,keep_primary,[],0.99,"PT bbox=[99.363, 382.894, 133.87, 393.378] pagina=343; modello '500' bbox=[138.48, 384.035, 197.754, 392.389]; titolo 'FCZI ACT INVERTER *' bbox=[96.6, 356.433, 149.984, 365.268]; gap verticale=22.9, orizzontale=6.7","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50133079,AERMEC,700,343,PDF_P0343_A973757E19,FCZI ACT INVERTER *,AERMEC_FCZI_ACT_INVERTER,CONFLICTING_CONTEXTS,CORRECT,FCZI ACT INVERTER *,AERMEC_FCZI_ACT_INVERTER,keep_primary,[],0.99,"PT bbox=[99.36, 391.893, 133.867, 402.376] pagina=343; modello '700' bbox=[138.48, 393.035, 197.754, 401.389]; titolo 'FCZI ACT INVERTER *' bbox=[96.6, 356.433, 149.984, 365.268]; gap verticale=31.9, orizzontale=6.7","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
